start_time,end_time,consumption,type
2023-11-06 12:00:00-05:00,2023-11-06 12:15:00-05:00,1.047,ELEC
2023-11-06 12:15:00-05:00,2023-11-06 12:30:00-05:00,0.87,ELEC
2023-11-06 12:30:00-05:00,2023-11-06 12:45:00-05:00,0.96,ELEC
2023-11-06 12:45:00-05:00,2023-11-06 13:00:00-05:00,1.158,ELEC
2023-11-06 13:00:00-05:00,2023-11-06 13:15:00-05:00,1.098,ELEC
2023-11-06 13:15:00-05:00,2023-11-06 13:30:00-05:00,1.626,ELEC
2023-11-06 13:30:00-05:00,2023-11-06 13:45:00-05:00,0.888,ELEC
2023-11-06 13:45:00-05:00,2023-11-06 14:00:00-05:00,0.825,ELEC
2023-11-06 14:00:00-05:00,2023-11-06 14:15:00-05:00,1.134,ELEC
2023-11-06 14:15:00-05:00,2023-11-06 14:30:00-05:00,1.08,ELEC
2023-11-06 14:30:00-05:00,2023-11-06 14:45:00-05:00,0.96,ELEC
2023-11-06 14:45:00-05:00,2023-11-06 15:00:00-05:00,0.864,ELEC
2023-11-06 15:00:00-05:00,2023-11-06 15:15:00-05:00,0.897,ELEC
2023-11-06 15:15:00-05:00,2023-11-06 15:30:00-05:00,0.921,ELEC
2023-11-06 15:30:00-05:00,2023-11-06 15:45:00-05:00,0.804,ELEC
2023-11-06 15:45:00-05:00,2023-11-06 16:00:00-05:00,0.819,ELEC
2023-11-06 16:00:00-05:00,2023-11-06 16:15:00-05:00,0.723,ELEC
2023-11-06 16:15:00-05:00,2023-11-06 16:30:00-05:00,0.807,ELEC
2023-11-06 16:30:00-05:00,2023-11-06 16:45:00-05:00,0.942,ELEC
2023-11-06 16:45:00-05:00,2023-11-06 17:00:00-05:00,0.972,ELEC
2023-11-06 17:00:00-05:00,2023-11-06 17:15:00-05:00,0.873,ELEC
2023-11-06 17:15:00-05:00,2023-11-06 17:30:00-05:00,0.822,ELEC
2023-11-06 17:30:00-05:00,2023-11-06 17:45:00-05:00,0.96,ELEC
2023-11-06 17:45:00-05:00,2023-11-06 18:00:00-05:00,0.891,ELEC
2023-11-06 18:00:00-05:00,2023-11-06 18:15:00-05:00,0.702,ELEC
2023-11-06 18:15:00-05:00,2023-11-06 18:30:00-05:00,0.957,ELEC
2023-11-06 18:30:00-05:00,2023-11-06 18:45:00-05:00,0.948,ELEC
2023-11-06 18:45:00-05:00,2023-11-06 19:00:00-05:00,0.906,ELEC
2023-11-06 19:00:00-05:00,2023-11-06 19:15:00-05:00,0.933,ELEC
2023-11-06 19:15:00-05:00,2023-11-06 19:30:00-05:00,1.695,ELEC
2023-11-06 19:30:00-05:00,2023-11-06 19:45:00-05:00,0.936,ELEC
2023-11-06 19:45:00-05:00,2023-11-06 20:00:00-05:00,0.57,ELEC
2023-11-06 20:00:00-05:00,2023-11-06 20:15:00-05:00,0.39,ELEC
2023-11-06 20:15:00-05:00,2023-11-06 20:30:00-05:00,0.471,ELEC
2023-11-06 20:30:00-05:00,2023-11-06 20:45:00-05:00,0.486,ELEC
2023-11-06 20:45:00-05:00,2023-11-06 21:00:00-05:00,0.489,ELEC
2023-11-06 21:00:00-05:00,2023-11-06 21:15:00-05:00,0.51,ELEC
2023-11-06 21:15:00-05:00,2023-11-06 21:30:00-05:00,0.498,ELEC
2023-11-06 21:30:00-05:00,2023-11-06 21:45:00-05:00,0.552,ELEC
2023-11-06 21:45:00-05:00,2023-11-06 22:00:00-05:00,0.507,ELEC
2023-11-06 22:00:00-05:00,2023-11-06 22:15:00-05:00,0.336,ELEC
2023-11-06 22:15:00-05:00,2023-11-06 22:30:00-05:00,0.336,ELEC
2023-11-06 22:30:00-05:00,2023-11-06 22:45:00-05:00,0.321,ELEC
2023-11-06 22:45:00-05:00,2023-11-06 23:00:00-05:00,0.279,ELEC
2023-11-06 23:00:00-05:00,2023-11-06 23:15:00-05:00,0.243,ELEC
2023-11-06 23:15:00-05:00,2023-11-06 23:30:00-05:00,0.24,ELEC
2023-11-06 23:30:00-05:00,2023-11-06 23:45:00-05:00,0.204,ELEC
2023-11-06 23:45:00-05:00,2023-11-07 00:00:00-05:00,0.162,ELEC
