start_time,end_time,consumption,type
2024-03-16 09:00:00-04:00,2024-03-16 09:15:00-04:00,1.104,ELEC
2024-03-16 09:15:00-04:00,2024-03-16 09:30:00-04:00,1.728,ELEC
2024-03-16 09:30:00-04:00,2024-03-16 09:45:00-04:00,1.371,ELEC
2024-03-16 09:45:00-04:00,2024-03-16 10:00:00-04:00,0.963,ELEC
2024-03-16 10:00:00-04:00,2024-03-16 10:15:00-04:00,0.981,ELEC
2024-03-16 10:15:00-04:00,2024-03-16 10:30:00-04:00,0.798,ELEC
2024-03-16 10:30:00-04:00,2024-03-16 10:45:00-04:00,1.05,ELEC
2024-03-16 10:45:00-04:00,2024-03-16 11:00:00-04:00,0.897,ELEC
2024-03-16 11:00:00-04:00,2024-03-16 11:15:00-04:00,0.981,ELEC
2024-03-16 11:15:00-04:00,2024-03-16 11:30:00-04:00,0.996,ELEC
2024-03-16 11:30:00-04:00,2024-03-16 11:45:00-04:00,0.801,ELEC
2024-03-16 11:45:00-04:00,2024-03-16 12:00:00-04:00,0.93,ELEC
2024-03-16 12:00:00-04:00,2024-03-16 12:15:00-04:00,1.047,ELEC
2024-03-16 12:15:00-04:00,2024-03-16 12:30:00-04:00,0.921,ELEC
2024-03-16 12:30:00-04:00,2024-03-16 12:45:00-04:00,0.795,ELEC
2024-03-16 12:45:00-04:00,2024-03-16 13:00:00-04:00,1.002,ELEC
2024-03-16 13:00:00-04:00,2024-03-16 13:15:00-04:00,0.756,ELEC
2024-03-16 13:15:00-04:00,2024-03-16 13:30:00-04:00,0.885,ELEC
2024-03-16 13:30:00-04:00,2024-03-16 13:45:00-04:00,0.915,ELEC
2024-03-16 13:45:00-04:00,2024-03-16 14:00:00-04:00,0.858,ELEC
2024-03-16 14:00:00-04:00,2024-03-16 14:15:00-04:00,0.822,ELEC
2024-03-16 14:15:00-04:00,2024-03-16 14:30:00-04:00,0.732,ELEC
2024-03-16 14:30:00-04:00,2024-03-16 14:45:00-04:00,0.897,ELEC
2024-03-16 14:45:00-04:00,2024-03-16 15:00:00-04:00,0.747,ELEC
2024-03-16 15:00:00-04:00,2024-03-16 15:15:00-04:00,0.813,ELEC
2024-03-16 15:15:00-04:00,2024-03-16 15:30:00-04:00,0.801,ELEC
2024-03-16 15:30:00-04:00,2024-03-16 15:45:00-04:00,0.732,ELEC
2024-03-16 15:45:00-04:00,2024-03-16 16:00:00-04:00,0.888,ELEC
2024-03-16 16:00:00-04:00,2024-03-16 16:15:00-04:00,0.762,ELEC
2024-03-16 16:15:00-04:00,2024-03-16 16:30:00-04:00,0.804,ELEC
2024-03-16 16:30:00-04:00,2024-03-16 16:45:00-04:00,0.87,ELEC
2024-03-16 16:45:00-04:00,2024-03-16 17:00:00-04:00,1.11,ELEC
2024-03-16 17:00:00-04:00,2024-03-16 17:15:00-04:00,0.996,ELEC
2024-03-16 17:15:00-04:00,2024-03-16 17:30:00-04:00,0.822,ELEC
2024-03-16 17:30:00-04:00,2024-03-16 17:45:00-04:00,0.924,ELEC
2024-03-16 17:45:00-04:00,2024-03-16 18:00:00-04:00,1.752,ELEC
2024-03-16 18:00:00-04:00,2024-03-16 18:15:00-04:00,1.452,ELEC
2024-03-16 18:15:00-04:00,2024-03-16 18:30:00-04:00,1.149,ELEC
2024-03-16 18:30:00-04:00,2024-03-16 18:45:00-04:00,0.909,ELEC
2024-03-16 18:45:00-04:00,2024-03-16 19:00:00-04:00,1.08,ELEC
2024-03-16 19:00:00-04:00,2024-03-16 19:15:00-04:00,1.026,ELEC
2024-03-16 19:15:00-04:00,2024-03-16 19:30:00-04:00,1.14,ELEC
2024-03-16 19:30:00-04:00,2024-03-16 19:45:00-04:00,0.951,ELEC
2024-03-16 19:45:00-04:00,2024-03-16 20:00:00-04:00,1.074,ELEC
2024-03-16 20:00:00-04:00,2024-03-16 20:15:00-04:00,1.017,ELEC
2024-03-16 20:15:00-04:00,2024-03-16 20:30:00-04:00,0.888,ELEC
2024-03-16 20:30:00-04:00,2024-03-16 20:45:00-04:00,1.008,ELEC
2024-03-16 20:45:00-04:00,2024-03-16 21:00:00-04:00,0.888,ELEC
2024-03-16 21:00:00-04:00,2024-03-16 21:15:00-04:00,0.75,ELEC
2024-03-16 21:15:00-04:00,2024-03-16 21:30:00-04:00,0.987,ELEC
2024-03-16 21:30:00-04:00,2024-03-16 21:45:00-04:00,0.684,ELEC
2024-03-16 21:45:00-04:00,2024-03-16 22:00:00-04:00,0.723,ELEC
2024-03-16 22:00:00-04:00,2024-03-16 22:15:00-04:00,0.561,ELEC
2024-03-16 22:15:00-04:00,2024-03-16 22:30:00-04:00,0.588,ELEC
2024-03-16 22:30:00-04:00,2024-03-16 22:45:00-04:00,0.612,ELEC
2024-03-16 22:45:00-04:00,2024-03-16 23:00:00-04:00,0.471,ELEC
2024-03-16 23:00:00-04:00,2024-03-16 23:15:00-04:00,0.501,ELEC
2024-03-16 23:15:00-04:00,2024-03-16 23:30:00-04:00,0.492,ELEC
2024-03-16 23:30:00-04:00,2024-03-16 23:45:00-04:00,0.507,ELEC
2024-03-16 23:45:00-04:00,2024-03-17 00:00:00-04:00,0.447,ELEC
