start_time,end_time,consumption,type
2024-04-20 09:00:00-04:00,2024-04-20 09:15:00-04:00,1.146,ELEC
2024-04-20 09:15:00-04:00,2024-04-20 09:30:00-04:00,1.209,ELEC
2024-04-20 09:30:00-04:00,2024-04-20 09:45:00-04:00,0.84,ELEC
2024-04-20 09:45:00-04:00,2024-04-20 10:00:00-04:00,0.348,ELEC
2024-04-20 10:00:00-04:00,2024-04-20 10:15:00-04:00,0.252,ELEC
2024-04-20 10:15:00-04:00,2024-04-20 10:30:00-04:00,0.225,ELEC
2024-04-20 10:30:00-04:00,2024-04-20 10:45:00-04:00,0.228,ELEC
2024-04-20 10:45:00-04:00,2024-04-20 11:00:00-04:00,0.234,ELEC
2024-04-20 11:00:00-04:00,2024-04-20 11:15:00-04:00,0.291,ELEC
2024-04-20 11:15:00-04:00,2024-04-20 11:30:00-04:00,0.276,ELEC
2024-04-20 11:30:00-04:00,2024-04-20 11:45:00-04:00,0.276,ELEC
2024-04-20 11:45:00-04:00,2024-04-20 12:00:00-04:00,0.273,ELEC
2024-04-20 12:00:00-04:00,2024-04-20 12:15:00-04:00,0.234,ELEC
2024-04-20 12:15:00-04:00,2024-04-20 12:30:00-04:00,0.228,ELEC
2024-04-20 12:30:00-04:00,2024-04-20 12:45:00-04:00,0.165,ELEC
2024-04-20 12:45:00-04:00,2024-04-20 13:00:00-04:00,0.144,ELEC
2024-04-20 13:00:00-04:00,2024-04-20 13:15:00-04:00,0.156,ELEC
2024-04-20 13:15:00-04:00,2024-04-20 13:30:00-04:00,0.171,ELEC
2024-04-20 13:30:00-04:00,2024-04-20 13:45:00-04:00,0.195,ELEC
2024-04-20 13:45:00-04:00,2024-04-20 14:00:00-04:00,0.168,ELEC
2024-04-20 14:00:00-04:00,2024-04-20 14:15:00-04:00,0.153,ELEC
2024-04-20 14:15:00-04:00,2024-04-20 14:30:00-04:00,0.141,ELEC
2024-04-20 14:30:00-04:00,2024-04-20 14:45:00-04:00,0.162,ELEC
2024-04-20 14:45:00-04:00,2024-04-20 15:00:00-04:00,0.18,ELEC
2024-04-20 15:00:00-04:00,2024-04-20 15:15:00-04:00,0.174,ELEC
2024-04-20 15:15:00-04:00,2024-04-20 15:30:00-04:00,0.168,ELEC
2024-04-20 15:30:00-04:00,2024-04-20 15:45:00-04:00,0.198,ELEC
2024-04-20 15:45:00-04:00,2024-04-20 16:00:00-04:00,0.165,ELEC
2024-04-20 16:00:00-04:00,2024-04-20 16:15:00-04:00,0.168,ELEC
2024-04-20 16:15:00-04:00,2024-04-20 16:30:00-04:00,0.159,ELEC
2024-04-20 16:30:00-04:00,2024-04-20 16:45:00-04:00,0.159,ELEC
2024-04-20 16:45:00-04:00,2024-04-20 17:00:00-04:00,0.174,ELEC
2024-04-20 17:00:00-04:00,2024-04-20 17:15:00-04:00,0.183,ELEC
2024-04-20 17:15:00-04:00,2024-04-20 17:30:00-04:00,0.198,ELEC
2024-04-20 17:30:00-04:00,2024-04-20 17:45:00-04:00,0.162,ELEC
2024-04-20 17:45:00-04:00,2024-04-20 18:00:00-04:00,0.159,ELEC
2024-04-20 18:00:00-04:00,2024-04-20 18:15:00-04:00,0.144,ELEC
2024-04-20 18:15:00-04:00,2024-04-20 18:30:00-04:00,0.174,ELEC
2024-04-20 18:30:00-04:00,2024-04-20 18:45:00-04:00,0.216,ELEC
2024-04-20 18:45:00-04:00,2024-04-20 19:00:00-04:00,0.195,ELEC
2024-04-20 19:00:00-04:00,2024-04-20 19:15:00-04:00,0.18,ELEC
2024-04-20 19:15:00-04:00,2024-04-20 19:30:00-04:00,0.177,ELEC
2024-04-20 19:30:00-04:00,2024-04-20 19:45:00-04:00,0.195,ELEC
2024-04-20 19:45:00-04:00,2024-04-20 20:00:00-04:00,0.162,ELEC
2024-04-20 20:00:00-04:00,2024-04-20 20:15:00-04:00,0.147,ELEC
2024-04-20 20:15:00-04:00,2024-04-20 20:30:00-04:00,0.15,ELEC
2024-04-20 20:30:00-04:00,2024-04-20 20:45:00-04:00,0.189,ELEC
2024-04-20 20:45:00-04:00,2024-04-20 21:00:00-04:00,0.189,ELEC
2024-04-20 21:00:00-04:00,2024-04-20 21:15:00-04:00,0.168,ELEC
2024-04-20 21:15:00-04:00,2024-04-20 21:30:00-04:00,0.147,ELEC
2024-04-20 21:30:00-04:00,2024-04-20 21:45:00-04:00,0.159,ELEC
2024-04-20 21:45:00-04:00,2024-04-20 22:00:00-04:00,0.198,ELEC
2024-04-20 22:00:00-04:00,2024-04-20 22:15:00-04:00,0.177,ELEC
2024-04-20 22:15:00-04:00,2024-04-20 22:30:00-04:00,0.162,ELEC
2024-04-20 22:30:00-04:00,2024-04-20 22:45:00-04:00,0.198,ELEC
2024-04-20 22:45:00-04:00,2024-04-20 23:00:00-04:00,0.165,ELEC
2024-04-20 23:00:00-04:00,2024-04-20 23:15:00-04:00,0.168,ELEC
2024-04-20 23:15:00-04:00,2024-04-20 23:30:00-04:00,0.159,ELEC
2024-04-20 23:30:00-04:00,2024-04-20 23:45:00-04:00,0.15,ELEC
2024-04-20 23:45:00-04:00,2024-04-21 00:00:00-04:00,0.147,ELEC
2024-04-21 00:00:00-04:00,2024-04-21 00:15:00-04:00,0.138,ELEC
2024-04-21 00:15:00-04:00,2024-04-21 00:30:00-04:00,0.168,ELEC
2024-04-21 00:30:00-04:00,2024-04-21 00:45:00-04:00,0.183,ELEC
2024-04-21 00:45:00-04:00,2024-04-21 01:00:00-04:00,0.177,ELEC
2024-04-21 01:00:00-04:00,2024-04-21 01:15:00-04:00,0.153,ELEC
2024-04-21 01:15:00-04:00,2024-04-21 01:30:00-04:00,0.18,ELEC
2024-04-21 01:30:00-04:00,2024-04-21 01:45:00-04:00,0.162,ELEC
2024-04-21 01:45:00-04:00,2024-04-21 02:00:00-04:00,0.141,ELEC
2024-04-21 02:00:00-04:00,2024-04-21 02:15:00-04:00,0.132,ELEC
2024-04-21 02:15:00-04:00,2024-04-21 02:30:00-04:00,0.159,ELEC
2024-04-21 02:30:00-04:00,2024-04-21 02:45:00-04:00,0.186,ELEC
2024-04-21 02:45:00-04:00,2024-04-21 03:00:00-04:00,0.171,ELEC
2024-04-21 03:00:00-04:00,2024-04-21 03:15:00-04:00,0.132,ELEC
2024-04-21 03:15:00-04:00,2024-04-21 03:30:00-04:00,0.156,ELEC
2024-04-21 03:30:00-04:00,2024-04-21 03:45:00-04:00,0.174,ELEC
2024-04-21 03:45:00-04:00,2024-04-21 04:00:00-04:00,0.18,ELEC
2024-04-21 04:00:00-04:00,2024-04-21 04:15:00-04:00,0.174,ELEC
2024-04-21 04:15:00-04:00,2024-04-21 04:30:00-04:00,0.174,ELEC
2024-04-21 04:30:00-04:00,2024-04-21 04:45:00-04:00,0.18,ELEC
2024-04-21 04:45:00-04:00,2024-04-21 05:00:00-04:00,0.156,ELEC
2024-04-21 05:00:00-04:00,2024-04-21 05:15:00-04:00,0.153,ELEC
2024-04-21 05:15:00-04:00,2024-04-21 05:30:00-04:00,0.156,ELEC
2024-04-21 05:30:00-04:00,2024-04-21 05:45:00-04:00,0.144,ELEC
2024-04-21 05:45:00-04:00,2024-04-21 06:00:00-04:00,0.141,ELEC
2024-04-21 06:00:00-04:00,2024-04-21 06:15:00-04:00,0.156,ELEC
2024-04-21 06:15:00-04:00,2024-04-21 06:30:00-04:00,0.255,ELEC
2024-04-21 06:30:00-04:00,2024-04-21 06:45:00-04:00,0.189,ELEC
2024-04-21 06:45:00-04:00,2024-04-21 07:00:00-04:00,0.186,ELEC
2024-04-21 07:00:00-04:00,2024-04-21 07:15:00-04:00,0.147,ELEC
2024-04-21 07:15:00-04:00,2024-04-21 07:30:00-04:00,0.15,ELEC
2024-04-21 07:30:00-04:00,2024-04-21 07:45:00-04:00,0.159,ELEC
2024-04-21 07:45:00-04:00,2024-04-21 08:00:00-04:00,0.156,ELEC
2024-04-21 08:00:00-04:00,2024-04-21 08:15:00-04:00,0.531,ELEC
2024-04-21 08:15:00-04:00,2024-04-21 08:30:00-04:00,0.267,ELEC
2024-04-21 08:30:00-04:00,2024-04-21 08:45:00-04:00,0.264,ELEC
2024-04-21 08:45:00-04:00,2024-04-21 09:00:00-04:00,0.249,ELEC
2024-04-21 09:00:00-04:00,2024-04-21 09:15:00-04:00,0.198,ELEC
2024-04-21 09:15:00-04:00,2024-04-21 09:30:00-04:00,0.162,ELEC
2024-04-21 09:30:00-04:00,2024-04-21 09:45:00-04:00,0.174,ELEC
2024-04-21 09:45:00-04:00,2024-04-21 10:00:00-04:00,0.153,ELEC
2024-04-21 10:00:00-04:00,2024-04-21 10:15:00-04:00,0.162,ELEC
2024-04-21 10:15:00-04:00,2024-04-21 10:30:00-04:00,0.174,ELEC
2024-04-21 10:30:00-04:00,2024-04-21 10:45:00-04:00,0.168,ELEC
2024-04-21 10:45:00-04:00,2024-04-21 11:00:00-04:00,0.129,ELEC
2024-04-21 11:00:00-04:00,2024-04-21 11:15:00-04:00,0.129,ELEC
2024-04-21 11:15:00-04:00,2024-04-21 11:30:00-04:00,0.153,ELEC
2024-04-21 11:30:00-04:00,2024-04-21 11:45:00-04:00,0.153,ELEC
2024-04-21 11:45:00-04:00,2024-04-21 12:00:00-04:00,0.141,ELEC
2024-04-21 12:00:00-04:00,2024-04-21 12:15:00-04:00,0.156,ELEC
2024-04-21 12:15:00-04:00,2024-04-21 12:30:00-04:00,0.18,ELEC
2024-04-21 12:30:00-04:00,2024-04-21 12:45:00-04:00,0.213,ELEC
2024-04-21 12:45:00-04:00,2024-04-21 13:00:00-04:00,0.147,ELEC
2024-04-21 13:00:00-04:00,2024-04-21 13:15:00-04:00,0.135,ELEC
2024-04-21 13:15:00-04:00,2024-04-21 13:30:00-04:00,0.129,ELEC
2024-04-21 13:30:00-04:00,2024-04-21 13:45:00-04:00,0.153,ELEC
2024-04-21 13:45:00-04:00,2024-04-21 14:00:00-04:00,0.15,ELEC
2024-04-21 14:00:00-04:00,2024-04-21 14:15:00-04:00,0.144,ELEC
2024-04-21 14:15:00-04:00,2024-04-21 14:30:00-04:00,0.159,ELEC
2024-04-21 14:30:00-04:00,2024-04-21 14:45:00-04:00,0.18,ELEC
2024-04-21 14:45:00-04:00,2024-04-21 15:00:00-04:00,0.18,ELEC
2024-04-21 15:00:00-04:00,2024-04-21 15:15:00-04:00,0.165,ELEC
2024-04-21 15:15:00-04:00,2024-04-21 15:30:00-04:00,0.159,ELEC
2024-04-21 15:30:00-04:00,2024-04-21 15:45:00-04:00,0.135,ELEC
2024-04-21 15:45:00-04:00,2024-04-21 16:00:00-04:00,0.132,ELEC
2024-04-21 16:00:00-04:00,2024-04-21 16:15:00-04:00,0.129,ELEC
2024-04-21 16:15:00-04:00,2024-04-21 16:30:00-04:00,0.171,ELEC
2024-04-21 16:30:00-04:00,2024-04-21 16:45:00-04:00,0.162,ELEC
2024-04-21 16:45:00-04:00,2024-04-21 17:00:00-04:00,0.165,ELEC
2024-04-21 17:00:00-04:00,2024-04-21 17:15:00-04:00,0.12,ELEC
2024-04-21 17:15:00-04:00,2024-04-21 17:30:00-04:00,0.153,ELEC
2024-04-21 17:30:00-04:00,2024-04-21 17:45:00-04:00,0.183,ELEC
2024-04-21 17:45:00-04:00,2024-04-21 18:00:00-04:00,0.153,ELEC
2024-04-21 18:00:00-04:00,2024-04-21 18:15:00-04:00,0.147,ELEC
2024-04-21 18:15:00-04:00,2024-04-21 18:30:00-04:00,0.162,ELEC
2024-04-21 18:30:00-04:00,2024-04-21 18:45:00-04:00,0.186,ELEC
2024-04-21 18:45:00-04:00,2024-04-21 19:00:00-04:00,0.183,ELEC
2024-04-21 19:00:00-04:00,2024-04-21 19:15:00-04:00,0.147,ELEC
2024-04-21 19:15:00-04:00,2024-04-21 19:30:00-04:00,0.153,ELEC
2024-04-21 19:30:00-04:00,2024-04-21 19:45:00-04:00,0.159,ELEC
2024-04-21 19:45:00-04:00,2024-04-21 20:00:00-04:00,0.159,ELEC
2024-04-21 20:00:00-04:00,2024-04-21 20:15:00-04:00,0.168,ELEC
2024-04-21 20:15:00-04:00,2024-04-21 20:30:00-04:00,0.183,ELEC
2024-04-21 20:30:00-04:00,2024-04-21 20:45:00-04:00,0.216,ELEC
2024-04-21 20:45:00-04:00,2024-04-21 21:00:00-04:00,0.192,ELEC
2024-04-21 21:00:00-04:00,2024-04-21 21:15:00-04:00,0.168,ELEC
2024-04-21 21:15:00-04:00,2024-04-21 21:30:00-04:00,0.171,ELEC
2024-04-21 21:30:00-04:00,2024-04-21 21:45:00-04:00,0.144,ELEC
2024-04-21 21:45:00-04:00,2024-04-21 22:00:00-04:00,0.135,ELEC
2024-04-21 22:00:00-04:00,2024-04-21 22:15:00-04:00,0.138,ELEC
2024-04-21 22:15:00-04:00,2024-04-21 22:30:00-04:00,0.201,ELEC
2024-04-21 22:30:00-04:00,2024-04-21 22:45:00-04:00,0.198,ELEC
2024-04-21 22:45:00-04:00,2024-04-21 23:00:00-04:00,0.18,ELEC
2024-04-21 23:00:00-04:00,2024-04-21 23:15:00-04:00,0.201,ELEC
2024-04-21 23:15:00-04:00,2024-04-21 23:30:00-04:00,0.189,ELEC
2024-04-21 23:30:00-04:00,2024-04-21 23:45:00-04:00,0.195,ELEC
2024-04-21 23:45:00-04:00,2024-04-22 00:00:00-04:00,0.153,ELEC
2024-04-22 00:00:00-04:00,2024-04-22 00:15:00-04:00,0.126,ELEC
2024-04-22 00:15:00-04:00,2024-04-22 00:30:00-04:00,0.138,ELEC
2024-04-22 00:30:00-04:00,2024-04-22 00:45:00-04:00,0.147,ELEC
2024-04-22 00:45:00-04:00,2024-04-22 01:00:00-04:00,0.177,ELEC
2024-04-22 01:00:00-04:00,2024-04-22 01:15:00-04:00,0.168,ELEC
2024-04-22 01:15:00-04:00,2024-04-22 01:30:00-04:00,0.15,ELEC
2024-04-22 01:30:00-04:00,2024-04-22 01:45:00-04:00,0.138,ELEC
2024-04-22 01:45:00-04:00,2024-04-22 02:00:00-04:00,0.153,ELEC
2024-04-22 02:00:00-04:00,2024-04-22 02:15:00-04:00,0.177,ELEC
2024-04-22 02:15:00-04:00,2024-04-22 02:30:00-04:00,0.18,ELEC
2024-04-22 02:30:00-04:00,2024-04-22 02:45:00-04:00,0.159,ELEC
2024-04-22 02:45:00-04:00,2024-04-22 03:00:00-04:00,0.153,ELEC
2024-04-22 03:00:00-04:00,2024-04-22 03:15:00-04:00,0.159,ELEC
2024-04-22 03:15:00-04:00,2024-04-22 03:30:00-04:00,0.189,ELEC
2024-04-22 03:30:00-04:00,2024-04-22 03:45:00-04:00,0.159,ELEC
2024-04-22 03:45:00-04:00,2024-04-22 04:00:00-04:00,0.135,ELEC
2024-04-22 04:00:00-04:00,2024-04-22 04:15:00-04:00,0.135,ELEC
2024-04-22 04:15:00-04:00,2024-04-22 04:30:00-04:00,0.147,ELEC
2024-04-22 04:30:00-04:00,2024-04-22 04:45:00-04:00,0.174,ELEC
2024-04-22 04:45:00-04:00,2024-04-22 05:00:00-04:00,0.177,ELEC
2024-04-22 05:00:00-04:00,2024-04-22 05:15:00-04:00,0.219,ELEC
2024-04-22 05:15:00-04:00,2024-04-22 05:30:00-04:00,0.264,ELEC
2024-04-22 05:30:00-04:00,2024-04-22 05:45:00-04:00,0.261,ELEC
2024-04-22 05:45:00-04:00,2024-04-22 06:00:00-04:00,0.237,ELEC
2024-04-22 06:00:00-04:00,2024-04-22 06:15:00-04:00,0.225,ELEC
2024-04-22 06:15:00-04:00,2024-04-22 06:30:00-04:00,0.231,ELEC
2024-04-22 06:30:00-04:00,2024-04-22 06:45:00-04:00,0.159,ELEC
2024-04-22 06:45:00-04:00,2024-04-22 07:00:00-04:00,0.132,ELEC
2024-04-22 07:00:00-04:00,2024-04-22 07:15:00-04:00,0.168,ELEC
2024-04-22 07:15:00-04:00,2024-04-22 07:30:00-04:00,0.195,ELEC
2024-04-22 07:30:00-04:00,2024-04-22 07:45:00-04:00,1.065,ELEC
2024-04-22 07:45:00-04:00,2024-04-22 08:00:00-04:00,0.144,ELEC
2024-04-22 08:00:00-04:00,2024-04-22 08:15:00-04:00,0.156,ELEC
2024-04-22 08:15:00-04:00,2024-04-22 08:30:00-04:00,0.177,ELEC
2024-04-22 08:30:00-04:00,2024-04-22 08:45:00-04:00,0.156,ELEC
2024-04-22 08:45:00-04:00,2024-04-22 09:00:00-04:00,0.123,ELEC
2024-04-22 09:00:00-04:00,2024-04-22 09:15:00-04:00,0.348,ELEC
2024-04-22 09:15:00-04:00,2024-04-22 09:30:00-04:00,0.582,ELEC
2024-04-22 09:30:00-04:00,2024-04-22 09:45:00-04:00,0.177,ELEC
2024-04-22 09:45:00-04:00,2024-04-22 10:00:00-04:00,0.147,ELEC
2024-04-22 10:00:00-04:00,2024-04-22 10:15:00-04:00,0.129,ELEC
2024-04-22 10:15:00-04:00,2024-04-22 10:30:00-04:00,0.132,ELEC
2024-04-22 10:30:00-04:00,2024-04-22 10:45:00-04:00,0.15,ELEC
2024-04-22 10:45:00-04:00,2024-04-22 11:00:00-04:00,0.159,ELEC
2024-04-22 11:00:00-04:00,2024-04-22 11:15:00-04:00,0.156,ELEC
2024-04-22 11:15:00-04:00,2024-04-22 11:30:00-04:00,0.171,ELEC
2024-04-22 11:30:00-04:00,2024-04-22 11:45:00-04:00,0.174,ELEC
2024-04-22 11:45:00-04:00,2024-04-22 12:00:00-04:00,0.15,ELEC
2024-04-22 12:00:00-04:00,2024-04-22 12:15:00-04:00,0.141,ELEC
2024-04-22 12:15:00-04:00,2024-04-22 12:30:00-04:00,0.147,ELEC
2024-04-22 12:30:00-04:00,2024-04-22 12:45:00-04:00,0.138,ELEC
2024-04-22 12:45:00-04:00,2024-04-22 13:00:00-04:00,0.126,ELEC
2024-04-22 13:00:00-04:00,2024-04-22 13:15:00-04:00,0.147,ELEC
2024-04-22 13:15:00-04:00,2024-04-22 13:30:00-04:00,0.168,ELEC
2024-04-22 13:30:00-04:00,2024-04-22 13:45:00-04:00,0.171,ELEC
2024-04-22 13:45:00-04:00,2024-04-22 14:00:00-04:00,0.147,ELEC
2024-04-22 14:00:00-04:00,2024-04-22 14:15:00-04:00,0.225,ELEC
2024-04-22 14:15:00-04:00,2024-04-22 14:30:00-04:00,0.24,ELEC
2024-04-22 14:30:00-04:00,2024-04-22 14:45:00-04:00,0.243,ELEC
2024-04-22 14:45:00-04:00,2024-04-22 15:00:00-04:00,0.162,ELEC
2024-04-22 15:00:00-04:00,2024-04-22 15:15:00-04:00,0.138,ELEC
2024-04-22 15:15:00-04:00,2024-04-22 15:30:00-04:00,0.135,ELEC
2024-04-22 15:30:00-04:00,2024-04-22 15:45:00-04:00,0.162,ELEC
2024-04-22 15:45:00-04:00,2024-04-22 16:00:00-04:00,0.207,ELEC
2024-04-22 16:00:00-04:00,2024-04-22 16:15:00-04:00,0.156,ELEC
2024-04-22 16:15:00-04:00,2024-04-22 16:30:00-04:00,0.165,ELEC
2024-04-22 16:30:00-04:00,2024-04-22 16:45:00-04:00,0.165,ELEC
2024-04-22 16:45:00-04:00,2024-04-22 17:00:00-04:00,0.147,ELEC
2024-04-22 17:00:00-04:00,2024-04-22 17:15:00-04:00,0.141,ELEC
2024-04-22 17:15:00-04:00,2024-04-22 17:30:00-04:00,0.15,ELEC
2024-04-22 17:30:00-04:00,2024-04-22 17:45:00-04:00,0.159,ELEC
2024-04-22 17:45:00-04:00,2024-04-22 18:00:00-04:00,0.171,ELEC
2024-04-22 18:00:00-04:00,2024-04-22 18:15:00-04:00,0.177,ELEC
2024-04-22 18:15:00-04:00,2024-04-22 18:30:00-04:00,0.171,ELEC
2024-04-22 18:30:00-04:00,2024-04-22 18:45:00-04:00,0.153,ELEC
2024-04-22 18:45:00-04:00,2024-04-22 19:00:00-04:00,0.147,ELEC
2024-04-22 19:00:00-04:00,2024-04-22 19:15:00-04:00,0.132,ELEC
2024-04-22 19:15:00-04:00,2024-04-22 19:30:00-04:00,0.156,ELEC
2024-04-22 19:30:00-04:00,2024-04-22 19:45:00-04:00,0.162,ELEC
2024-04-22 19:45:00-04:00,2024-04-22 20:00:00-04:00,0.159,ELEC
2024-04-22 20:00:00-04:00,2024-04-22 20:15:00-04:00,0.159,ELEC
2024-04-22 20:15:00-04:00,2024-04-22 20:30:00-04:00,0.186,ELEC
2024-04-22 20:30:00-04:00,2024-04-22 20:45:00-04:00,0.195,ELEC
2024-04-22 20:45:00-04:00,2024-04-22 21:00:00-04:00,0.183,ELEC
2024-04-22 21:00:00-04:00,2024-04-22 21:15:00-04:00,0.165,ELEC
2024-04-22 21:15:00-04:00,2024-04-22 21:30:00-04:00,0.156,ELEC
2024-04-22 21:30:00-04:00,2024-04-22 21:45:00-04:00,0.147,ELEC
2024-04-22 21:45:00-04:00,2024-04-22 22:00:00-04:00,0.162,ELEC
2024-04-22 22:00:00-04:00,2024-04-22 22:15:00-04:00,0.168,ELEC
2024-04-22 22:15:00-04:00,2024-04-22 22:30:00-04:00,0.165,ELEC
2024-04-22 22:30:00-04:00,2024-04-22 22:45:00-04:00,0.21,ELEC
2024-04-22 22:45:00-04:00,2024-04-22 23:00:00-04:00,0.156,ELEC
2024-04-22 23:00:00-04:00,2024-04-22 23:15:00-04:00,0.174,ELEC
2024-04-22 23:15:00-04:00,2024-04-22 23:30:00-04:00,0.198,ELEC
2024-04-22 23:30:00-04:00,2024-04-22 23:45:00-04:00,0.198,ELEC
2024-04-22 23:45:00-04:00,2024-04-23 00:00:00-04:00,0.174,ELEC
2024-05-01 00:00:00-04:00,2024-05-01 00:15:00-04:00,0.363,ELEC
2024-05-01 00:15:00-04:00,2024-05-01 00:30:00-04:00,0.387,ELEC
2024-05-01 00:30:00-04:00,2024-05-01 00:45:00-04:00,0.357,ELEC
2024-05-01 00:45:00-04:00,2024-05-01 01:00:00-04:00,0.372,ELEC
2024-05-01 01:00:00-04:00,2024-05-01 01:15:00-04:00,0.357,ELEC
2024-05-01 01:15:00-04:00,2024-05-01 01:30:00-04:00,0.282,ELEC
2024-05-01 01:30:00-04:00,2024-05-01 01:45:00-04:00,0.333,ELEC
2024-05-01 01:45:00-04:00,2024-05-01 02:00:00-04:00,0.339,ELEC
2024-05-01 02:00:00-04:00,2024-05-01 02:15:00-04:00,0.303,ELEC
2024-05-01 02:15:00-04:00,2024-05-01 02:30:00-04:00,0.3,ELEC
2024-05-01 02:30:00-04:00,2024-05-01 02:45:00-04:00,0.342,ELEC
2024-05-01 02:45:00-04:00,2024-05-01 03:00:00-04:00,0.297,ELEC
2024-05-01 03:00:00-04:00,2024-05-01 03:15:00-04:00,0.324,ELEC
2024-05-01 03:15:00-04:00,2024-05-01 03:30:00-04:00,0.336,ELEC
2024-05-01 03:30:00-04:00,2024-05-01 03:45:00-04:00,0.309,ELEC
2024-05-01 03:45:00-04:00,2024-05-01 04:00:00-04:00,0.291,ELEC
2024-05-01 04:00:00-04:00,2024-05-01 04:15:00-04:00,0.297,ELEC
2024-05-01 04:15:00-04:00,2024-05-01 04:30:00-04:00,0.378,ELEC
2024-05-01 04:30:00-04:00,2024-05-01 04:45:00-04:00,0.357,ELEC
2024-05-01 04:45:00-04:00,2024-05-01 05:00:00-04:00,0.375,ELEC
2024-05-01 05:00:00-04:00,2024-05-01 05:15:00-04:00,0.372,ELEC
2024-05-01 05:15:00-04:00,2024-05-01 05:30:00-04:00,0.33,ELEC
2024-05-01 05:30:00-04:00,2024-05-01 05:45:00-04:00,0.396,ELEC
2024-05-01 05:45:00-04:00,2024-05-01 06:00:00-04:00,0.324,ELEC
2024-05-01 06:00:00-04:00,2024-05-01 06:15:00-04:00,0.498,ELEC
2024-05-01 06:15:00-04:00,2024-05-01 06:30:00-04:00,0.453,ELEC
2024-05-01 06:30:00-04:00,2024-05-01 06:45:00-04:00,0.444,ELEC
2024-05-01 06:45:00-04:00,2024-05-01 07:00:00-04:00,0.51,ELEC
2024-05-01 07:00:00-04:00,2024-05-01 07:15:00-04:00,0.468,ELEC
2024-05-01 07:15:00-04:00,2024-05-01 07:30:00-04:00,0.459,ELEC
2024-05-01 07:30:00-04:00,2024-05-01 07:45:00-04:00,0.765,ELEC
2024-05-01 07:45:00-04:00,2024-05-01 08:00:00-04:00,0.669,ELEC
2024-05-01 08:00:00-04:00,2024-05-01 08:15:00-04:00,0.861,ELEC
2024-05-01 08:15:00-04:00,2024-05-01 08:30:00-04:00,0.786,ELEC
2024-05-01 08:30:00-04:00,2024-05-01 08:45:00-04:00,0.873,ELEC
2024-05-01 08:45:00-04:00,2024-05-01 09:00:00-04:00,0.777,ELEC
2024-05-01 09:00:00-04:00,2024-05-01 09:15:00-04:00,0.954,ELEC
2024-05-01 09:15:00-04:00,2024-05-01 09:30:00-04:00,1.695,ELEC
2024-05-01 09:30:00-04:00,2024-05-01 09:45:00-04:00,1.098,ELEC
2024-05-01 09:45:00-04:00,2024-05-01 10:00:00-04:00,1.197,ELEC
2024-05-01 10:00:00-04:00,2024-05-01 10:15:00-04:00,1.071,ELEC
2024-05-01 10:15:00-04:00,2024-05-01 10:30:00-04:00,0.906,ELEC
2024-05-01 10:30:00-04:00,2024-05-01 10:45:00-04:00,0.873,ELEC
2024-05-01 10:45:00-04:00,2024-05-01 11:00:00-04:00,0.885,ELEC
2024-05-01 11:00:00-04:00,2024-05-01 11:15:00-04:00,1.218,ELEC
2024-05-01 11:15:00-04:00,2024-05-01 11:30:00-04:00,1.158,ELEC
2024-05-01 11:30:00-04:00,2024-05-01 11:45:00-04:00,0.849,ELEC
2024-05-01 11:45:00-04:00,2024-05-01 12:00:00-04:00,1.047,ELEC
2024-05-01 12:00:00-04:00,2024-05-01 12:15:00-04:00,0.693,ELEC
2024-05-01 12:15:00-04:00,2024-05-01 12:30:00-04:00,0.78,ELEC
2024-05-01 12:30:00-04:00,2024-05-01 12:45:00-04:00,0.666,ELEC
2024-05-01 12:45:00-04:00,2024-05-01 13:00:00-04:00,0.696,ELEC
2024-05-01 13:00:00-04:00,2024-05-01 13:15:00-04:00,0.618,ELEC
2024-05-01 13:15:00-04:00,2024-05-01 13:30:00-04:00,0.714,ELEC
2024-05-01 13:30:00-04:00,2024-05-01 13:45:00-04:00,0.72,ELEC
2024-05-01 13:45:00-04:00,2024-05-01 14:00:00-04:00,0.75,ELEC
2024-05-01 14:00:00-04:00,2024-05-01 14:15:00-04:00,0.747,ELEC
2024-05-01 14:15:00-04:00,2024-05-01 14:30:00-04:00,0.609,ELEC
2024-05-01 14:30:00-04:00,2024-05-01 14:45:00-04:00,0.879,ELEC
2024-05-01 14:45:00-04:00,2024-05-01 15:00:00-04:00,0.87,ELEC
2024-05-01 15:00:00-04:00,2024-05-01 15:15:00-04:00,0.693,ELEC
2024-05-01 15:15:00-04:00,2024-05-01 15:30:00-04:00,0.537,ELEC
2024-05-01 15:30:00-04:00,2024-05-01 15:45:00-04:00,0.585,ELEC
2024-05-01 15:45:00-04:00,2024-05-01 16:00:00-04:00,0.534,ELEC
2024-05-01 16:00:00-04:00,2024-05-01 16:15:00-04:00,0.501,ELEC
2024-05-01 16:15:00-04:00,2024-05-01 16:30:00-04:00,0.594,ELEC
2024-05-01 16:30:00-04:00,2024-05-01 16:45:00-04:00,0.57,ELEC
2024-05-01 16:45:00-04:00,2024-05-01 17:00:00-04:00,0.552,ELEC
2024-05-01 17:00:00-04:00,2024-05-01 17:15:00-04:00,0.576,ELEC
2024-05-01 17:15:00-04:00,2024-05-01 17:30:00-04:00,0.561,ELEC
2024-05-01 17:30:00-04:00,2024-05-01 17:45:00-04:00,0.816,ELEC
2024-05-01 17:45:00-04:00,2024-05-01 18:00:00-04:00,0.732,ELEC
2024-05-01 18:00:00-04:00,2024-05-01 18:15:00-04:00,0.648,ELEC
